temperature,Areas,timestamp,latitude,longitude,alertstatus,Datetime,Alert
23.51,Umm Hurair Second,1532252882,25.256678,55.306308,TRUE,7/22/2018 9:48:02 AM,TRUE
26.31,Jumeira First,1532252887,25.238695,55.271344,TRUE,7/22/2018 9:48:07 AM,TRUE
25.13,Al Kifaf,1532252893,25.234697,55.29638,TRUE,7/22/2018 9:48:13 AM,TRUE
30.94,Al Qusais Third,1532252894,25.261987,55.398717,TRUE,7/22/2018 9:48:14 AM,TRUE
28.83,Al Garhoud,1532252900,25.240029,55.350299,TRUE,7/22/2018 9:48:20 AM,TRUE
30.12,Nad Shamma,1532252901,25.216889,55.38488,TRUE,7/22/2018 9:48:21 AM,TRUE
25.95,Warsan Second,1532252903,25.157937,55.418783,TRUE,7/22/2018 9:48:23 AM,TRUE
23.87,Al Qusais Third,1532252906,25.261987,55.398717,TRUE,7/22/2018 9:48:26 AM,TRUE
23.46,Al Mankhool,1532252909,25.245967,55.294998,TRUE,7/22/2018 9:48:29 AM,TRUE
27.04,Al Safa First,1532252912,25.167648,55.234137,TRUE,7/22/2018 9:48:32 AM,TRUE
25.13,Al Mushrif,1532252916,25.207722,55.452699,TRUE,7/22/2018 9:48:36 AM,TRUE
22.05,Muhaisanah Second,1532252929,25.271226,55.404252,TRUE,7/22/2018 9:48:49 AM,TRUE
20.16,Jebel Ali Palm,1532252932,25.003232,55.020402,TRUE,7/22/2018 9:48:52 AM,TRUE
33.96,Al Khwaneej Second,1532252933,25.232772,55.508101,TRUE,7/22/2018 9:48:53 AM,TRUE
33.41,Umm Ramool,1532252934,25.228925,55.366896,TRUE,7/22/2018 9:48:54 AM,TRUE
27.8,Al Barsha South First,1532252939,25.10982,55.219426,TRUE,7/22/2018 9:48:59 AM,TRUE
30.43,Umm Al Sheif,1532252942,25.132772,55.205208,TRUE,7/22/2018 9:49:02 AM,TRUE
23.17,Al Warqa'a Third,1532252944,25.196067,55.398499,TRUE,7/22/2018 9:49:04 AM,TRUE
25.06,Al Wasl,1532252956,25.199425,55.256308,TRUE,7/22/2018 9:49:16 AM,TRUE
23.71,Jumeira Third,1532252962,25.236823,55.270015,TRUE,7/22/2018 9:49:22 AM,TRUE
30.35,Umm Al Sheif,1532252963,25.132772,55.205208,TRUE,7/22/2018 9:49:23 AM,TRUE
30.96,Al Qusais Industrial Third,1532252964,25.298598,55.390414,TRUE,7/22/2018 9:49:24 AM,TRUE
27.95,Al Qusais Industrial Third,1532252968,25.298598,55.390414,TRUE,7/22/2018 9:49:28 AM,TRUE
24.57,Emirates Hill Second,1532252971,25.073861,55.166782,TRUE,7/22/2018 9:49:31 AM,TRUE
20.14,Al Barsha South First,1532252973,25.10982,55.219426,TRUE,7/22/2018 9:49:33 AM,TRUE
30.2,Jebel Ali Palm,1532252974,25.003232,55.020402,TRUE,7/22/2018 9:49:34 AM,TRUE
31.38,Al Qusais Third,1532252975,25.261987,55.398717,TRUE,7/22/2018 9:49:35 AM,TRUE
20.84,Al Safa Second,1532252982,25.158618,55.22454,TRUE,7/22/2018 9:49:42 AM,TRUE
33.09,Al Ras,1532252983,25.268781,55.295689,TRUE,7/22/2018 9:49:43 AM,TRUE
24.78,Umm Suqeim Second,1532252986,25.149943,55.206589,TRUE,7/22/2018 9:49:46 AM,TRUE
23.11,Warsan Second,1532252989,25.157937,55.418783,TRUE,7/22/2018 9:49:49 AM,TRUE
27.82,Al Barsha First,1532252992,25.10982,55.219426,TRUE,7/22/2018 9:49:52 AM,TRUE
25.03,Al Mamzar,1532253003,25.305823,55.344767,TRUE,7/22/2018 9:50:03 AM,TRUE
21.56,Al Wasl,1532253007,25.199425,55.256308,TRUE,7/22/2018 9:50:07 AM,TRUE
24.01,Al Rigga,1532253009,25.267579,55.312967,TRUE,7/22/2018 9:50:09 AM,TRUE
23.85,Al Barsha Third,1532253014,25.083827,55.220397,TRUE,7/22/2018 9:50:14 AM,TRUE
34.93,Umm Suqeim First,1532253015,25.166888,55.214226,TRUE,7/22/2018 9:50:15 AM,TRUE
26.66,Mirdif,1532253020,25.219616,55.419475,TRUE,7/22/2018 9:50:20 AM,TRUE
20.82,Al Safouh Second,1532253022,25.113393,55.17622,TRUE,7/22/2018 9:50:22 AM,TRUE
34.74,Umm Suqeim First,1532253023,25.166888,55.214226,TRUE,7/22/2018 9:50:23 AM,TRUE
25.74,Al Dhagaya,1532253025,25.272483,55.299977,TRUE,7/22/2018 9:50:25 AM,TRUE
32.02,Rigga Al Buteen,1532253026,25.258061,55.323335,TRUE,7/22/2018 9:50:26 AM,TRUE
31.37,Al Khwaneej First,1532253028,25.232772,55.508101,TRUE,7/22/2018 9:50:28 AM,TRUE
34.21,Al Nahda Second,1532253029,25.298165,55.374792,TRUE,7/22/2018 9:50:29 AM,TRUE
20.44,Al Quoz Industrial First,1532253033,25.134554,55.253169,TRUE,7/22/2018 9:50:33 AM,TRUE
32.12,Jebel Ali 2,1532253037,25.052495,55.112755,TRUE,7/22/2018 9:50:37 AM,TRUE
29.8,Jumeira Third,1532253048,25.236823,55.270015,TRUE,7/22/2018 9:50:48 AM,TRUE
21.47,Al Qusais Industrial First,1532253059,25.279556,55.384037,TRUE,7/22/2018 9:50:59 AM,TRUE
28.88,Al Warqa'a Second,1532253063,25.187459,55.405636,TRUE,7/22/2018 9:51:03 AM,TRUE
28.92,Warsan Second,1532253066,25.157937,55.418783,TRUE,7/22/2018 9:51:06 AM,TRUE
20.16,Al Warqa'a Second,1532253070,25.187459,55.405636,TRUE,7/22/2018 9:51:10 AM,TRUE
23.1,Al Safouh First,1532253076,25.100526,55.169534,TRUE,7/22/2018 9:51:16 AM,TRUE
20.45,Al Barsha South Third,1532253079,25.059802,55.241839,TRUE,7/22/2018 9:51:19 AM,TRUE
22.29,Jebel Ali 1,1532253084,25.011617,55.113729,TRUE,7/22/2018 9:51:24 AM,TRUE
25.44,Dubai Investment park First,1532253087,25.004466,55.154918,TRUE,7/22/2018 9:51:27 AM,TRUE
32.23,Al Qusais Second,1532253088,25.261987,55.398717,TRUE,7/22/2018 9:51:28 AM,TRUE
27.41,Al Satwa,1532253090,25.21937,55.272887,TRUE,7/22/2018 9:51:30 AM,TRUE
31.42,Al Mizhar Second,1532253091,25.237858,55.458108,TRUE,7/22/2018 9:51:31 AM,TRUE
26.06,Jumeira Third,1532253094,25.236823,55.270015,TRUE,7/22/2018 9:51:34 AM,TRUE
32.96,Al Qusais Industrial First,1532253095,25.279556,55.384037,TRUE,7/22/2018 9:51:35 AM,TRUE
29.81,Al Awir Second,1532253101,25.152644,55.532752,TRUE,7/22/2018 9:51:41 AM,TRUE
26.58,Al Muteena Second,1532253105,25.269172,55.317069,TRUE,7/22/2018 9:51:45 AM,TRUE
27.47,Al Barsha South First,1532253117,25.10982,55.219426,TRUE,7/22/2018 9:51:57 AM,TRUE
23.2,Ras Al Khor,1532253128,25.194545,55.36413,TRUE,7/22/2018 9:52:08 AM,TRUE
34.24,Umm Suqeim Second,1532253129,25.149943,55.206589,TRUE,7/22/2018 9:52:09 AM,TRUE
28.13,Umm Al Sheif,1532253133,25.132772,55.205208,TRUE,7/22/2018 9:52:13 AM,TRUE
34.11,Al Wasl,1532253134,25.199425,55.256308,TRUE,7/22/2018 9:52:14 AM,TRUE
23.24,Za'abeel Second,1532253139,25.236456,55.296439,TRUE,7/22/2018 9:52:19 AM,TRUE
30.05,Palm Jumeira,1532253140,25.112432,55.138978,TRUE,7/22/2018 9:52:20 AM,TRUE
23.89,Al Baraha,1532253142,25.28199,55.318496,TRUE,7/22/2018 9:52:22 AM,TRUE
21.43,Al Khabisi,1532253156,25.26665,55.333705,TRUE,7/22/2018 9:52:36 AM,TRUE
34.25,Al Rigga,1532253157,25.267579,55.312967,TRUE,7/22/2018 9:52:37 AM,TRUE
24.64,Al Rashidiya,1532253168,25.224465,55.389031,TRUE,7/22/2018 9:52:48 AM,TRUE
26.44,Jumeira Third,1532253171,25.236823,55.270015,TRUE,7/22/2018 9:52:51 AM,TRUE
28.06,Mirdif,1532253175,25.219616,55.419475,TRUE,7/22/2018 9:52:55 AM,TRUE
28.76,Al Muteena First,1532253178,25.272357,55.315102,TRUE,7/22/2018 9:52:58 AM,TRUE
32.27,Al Safouh First,1532253179,25.100526,55.169534,TRUE,7/22/2018 9:52:59 AM,TRUE
27.1,Emirates Hill Third,1532253183,25.068717,55.173459,TRUE,7/22/2018 9:53:03 AM,TRUE
24.36,Al Warqa'a Second,1532253186,25.187459,55.405636,TRUE,7/22/2018 9:53:06 AM,TRUE
22.94,Al Souq Al Kabeer,1532253188,25.262408,55.293616,TRUE,7/22/2018 9:53:08 AM,TRUE
25.77,Al Awir Second,1532253195,25.152644,55.532752,TRUE,7/22/2018 9:53:15 AM,TRUE
22.03,Al Shindagha,1532253199,25.272666,55.295034,TRUE,7/22/2018 9:53:19 AM,TRUE
29.49,Warsan Second,1532253203,25.157937,55.418783,TRUE,7/22/2018 9:53:23 AM,TRUE
28.27,Al Quoz Second,1532253211,25.153156,55.246064,TRUE,7/22/2018 9:53:31 AM,TRUE
23.33,Bu Kadra,1532253219,25.178136,55.326792,TRUE,7/22/2018 9:53:39 AM,TRUE
34.55,Ras Al Khor Industrial Second,1532253220,25.180156,55.339236,TRUE,7/22/2018 9:53:40 AM,TRUE
34.21,Umm Ramool,1532253221,25.228925,55.366896,TRUE,7/22/2018 9:53:41 AM,TRUE
20.23,Al Hamriya Port,1532253224,25.26019,55.304673,TRUE,7/22/2018 9:53:44 AM,TRUE
21.75,Al Barsha Second,1532253228,25.116285,55.203846,TRUE,7/22/2018 9:53:48 AM,TRUE
20.56,Ras Al Khor,1532253234,25.194545,55.36413,TRUE,7/22/2018 9:53:54 AM,TRUE
25.43,Arabian Ranches,1532253237,25.052368,55.26736,TRUE,7/22/2018 9:53:57 AM,TRUE
32.44,Al Khabisi,1532253238,25.26665,55.333705,TRUE,7/22/2018 9:53:58 AM,TRUE
31.25,Wadi Alamardi,1532253239,25.199524,55.480396,TRUE,7/22/2018 9:53:59 AM,TRUE
21.5,Al Hamriya,1532253243,25.26019,55.304673,TRUE,7/22/2018 9:54:03 AM,TRUE
21.22,Warsan Second,1532253247,25.157937,55.418783,TRUE,7/22/2018 9:54:07 AM,TRUE
33.16,Jumeira Second,1532253248,25.191975,55.230474,TRUE,7/22/2018 9:54:08 AM,TRUE
31.25,Al Barsha South Second,1532253250,25.076429,55.231445,TRUE,7/22/2018 9:54:10 AM,TRUE
23.6,Al Khabisi,1532253252,25.26665,55.333705,TRUE,7/22/2018 9:54:12 AM,TRUE
24.82,Emirates Hill Third,1532253255,25.068717,55.173459,TRUE,7/22/2018 9:54:15 AM,TRUE
22.8,Al Twar First,1532253259,25.262004,55.379346,TRUE,7/22/2018 9:54:19 AM,TRUE
32.94,Al Wasl,1532253260,25.199425,55.256308,TRUE,7/22/2018 9:54:20 AM,TRUE
26.81,Naif,1532253262,25.272752,55.312967,TRUE,7/22/2018 9:54:22 AM,TRUE
33.11,Nad Al Hammar,1532253263,25.200432,55.386264,TRUE,7/22/2018 9:54:23 AM,TRUE
32.33,Jumeira Second,1532253264,25.191975,55.230474,TRUE,7/22/2018 9:54:24 AM,TRUE
23.71,Al Hamriya,1532253275,25.26019,55.304673,TRUE,7/22/2018 9:54:35 AM,TRUE
33.66,Al Qusais Industrial Fourth,1532253276,25.293784,55.401484,TRUE,7/22/2018 9:54:36 AM,TRUE
31.25,Al Warqa'a Second,1532253277,25.187459,55.405636,TRUE,7/22/2018 9:54:37 AM,TRUE
34.45,Palm Jumeira,1532253278,25.112432,55.138978,TRUE,7/22/2018 9:54:38 AM,TRUE
27.07,Al Satwa,1532253283,25.21937,55.272887,TRUE,7/22/2018 9:54:43 AM,TRUE
28.21,Al Quoz Industrial First,1532253288,25.134554,55.253169,TRUE,7/22/2018 9:54:48 AM,TRUE
31.95,Al Souq Al Kabeer,1532253289,25.262408,55.293616,TRUE,7/22/2018 9:54:49 AM,TRUE
29.53,Al Qusais Industrial First,1532253295,25.279556,55.384037,TRUE,7/22/2018 9:54:55 AM,TRUE
29.6,Al Raffa,1532253304,25.255758,55.288087,TRUE,7/22/2018 9:55:04 AM,TRUE
22.88,Al Jafiliya,1532253310,25.23784,55.283942,TRUE,7/22/2018 9:55:10 AM,TRUE
30.71,Jebel Ali 1,1532253311,25.011617,55.113729,TRUE,7/22/2018 9:55:11 AM,TRUE
27.97,Emirates Hill First,1532253315,25.078254,55.179137,TRUE,7/22/2018 9:55:15 AM,TRUE
31.69,Jumeira First,1532253316,25.238695,55.271344,TRUE,7/22/2018 9:55:16 AM,TRUE
21.83,Mirdif,1532253318,25.219616,55.419475,TRUE,7/22/2018 9:55:18 AM,TRUE
28.2,Al Safa First,1532253325,25.167648,55.234137,TRUE,7/22/2018 9:55:25 AM,TRUE
25.36,Al Garhoud,1532253328,25.240029,55.350299,TRUE,7/22/2018 9:55:28 AM,TRUE
29.19,Al Rigga,1532253330,25.267579,55.312967,TRUE,7/22/2018 9:55:30 AM,TRUE
22.16,Al Manara,1532253332,25.141079,55.212112,TRUE,7/22/2018 9:55:32 AM,TRUE
20.8,Al Quoz Industrial Second,1532253345,25.12997,55.212839,TRUE,7/22/2018 9:55:45 AM,TRUE
33.27,Al Warqa'a Fifth,1532253346,25.187459,55.405636,TRUE,7/22/2018 9:55:46 AM,TRUE
21.33,Al Barsha South Third,1532253351,25.059802,55.241839,TRUE,7/22/2018 9:55:51 AM,TRUE
24.1,Al Rigga,1532263703,25.267579,55.312967,TRUE,7/22/2018 12:48:23 PM,TRUE
29.14,Al Mankhool,1532263709,25.245967,55.294998,TRUE,7/22/2018 12:48:29 PM,TRUE
32.4,Al Nahda Second,1532263710,25.298165,55.374792,TRUE,7/22/2018 12:48:30 PM,TRUE
21.42,Al Qusais Industrial Fourth,1532263713,25.293784,55.401484,TRUE,7/22/2018 12:48:33 PM,TRUE
24.17,Al Khabisi,1532263718,25.26665,55.333705,TRUE,7/22/2018 12:48:38 PM,TRUE
32.95,Nadd Al Shiba Fourth,1532263719,25.15082,55.381762,TRUE,7/22/2018 12:48:39 PM,TRUE
31.74,Al Satwa,1532263721,25.21937,55.272887,TRUE,7/22/2018 12:48:41 PM,TRUE
30.53,Ras Al Khor,1532263722,25.194545,55.36413,TRUE,7/22/2018 12:48:42 PM,TRUE
29.23,Al Kifaf,1532263740,25.234697,55.29638,TRUE,7/22/2018 12:49:00 PM,TRUE
23.23,Al Souq Al Kabeer,1532263746,25.262408,55.293616,TRUE,7/22/2018 12:49:06 PM,TRUE
29.46,Al Karama,1532263751,25.24892,55.306055,TRUE,7/22/2018 12:49:11 PM,TRUE
28.43,Umm Hurair Second,1532251175,25.256678,55.306308,FALSE,7/22/2018 9:19:35 AM,FALSE
23.24,Al Souq Al Kabeer,1532251176,25.262408,55.293616,FALSE,7/22/2018 9:19:36 AM,FALSE
30.67,Emirates Hill Third,1532251179,25.068717,55.173459,FALSE,7/22/2018 9:19:39 AM,FALSE
29.29,Al Satwa,1532251180,25.21937,55.272887,FALSE,7/22/2018 9:19:40 AM,FALSE
28.9,Al Jafiliya,1532251182,25.23784,55.283942,FALSE,7/22/2018 9:19:42 AM,FALSE
28.95,Nadd Al Shiba Fourth,1532251183,25.15082,55.381762,FALSE,7/22/2018 9:19:43 AM,FALSE
31.95,Al Twar Third,1532251187,25.251822,55.394565,FALSE,7/22/2018 9:19:47 AM,FALSE
31.42,Ras Al Khor Industrial Second,1532251190,25.180156,55.339236,FALSE,7/22/2018 9:19:50 AM,FALSE
22.15,Al Manara,1532251192,25.141079,55.212112,FALSE,7/22/2018 9:19:52 AM,FALSE
29.23,Muhaisanah Third,1532251193,25.271226,55.404252,FALSE,7/22/2018 9:19:53 AM,FALSE
29.37,Al Safouh Second,1532251194,25.113393,55.17622,FALSE,7/22/2018 9:19:54 AM,FALSE
26.46,Al Qusais First,1532251196,25.27442,55.368662,FALSE,7/22/2018 9:19:56 AM,FALSE
24.37,Arabian Ranches,1532251197,25.052368,55.26736,FALSE,7/22/2018 9:19:57 AM,FALSE
30.54,Al Sabkha,1532251200,25.271183,55.299835,FALSE,7/22/2018 9:20:00 AM,FALSE
30.71,Al Quoz First,1532251204,25.150561,55.248748,FALSE,7/22/2018 9:20:04 AM,FALSE
24.34,Nad Shamma,1532251205,25.216889,55.38488,FALSE,7/22/2018 9:20:05 AM,FALSE
21.61,Al Qusais Industrial Third,1532251207,25.298598,55.390414,FALSE,7/22/2018 9:20:07 AM,FALSE
22.41,Trade Centre 2,1532251208,25.221399,55.285323,FALSE,7/22/2018 9:20:08 AM,FALSE
23.74,Al Guoz Fourth,1532251210,25.127789,55.211776,FALSE,7/22/2018 9:20:10 AM,FALSE
33.05,Marsa Dubai,1532251214,25.080542,55.140343,FALSE,7/22/2018 9:20:14 AM,FALSE
21.04,Al Quoz Industrial Second,1532251215,25.12997,55.212839,FALSE,7/22/2018 9:20:15 AM,FALSE
28.24,Al Mamzar,1532251217,25.305823,55.344767,FALSE,7/22/2018 9:20:17 AM,FALSE
31.96,Dubai Investment Park Second,1532251219,24.981958,55.196943,FALSE,7/22/2018 9:20:19 AM,FALSE
26.33,Al Buteen,1532251221,25.258061,55.323335,FALSE,7/22/2018 9:20:21 AM,FALSE
20.41,Al Murar,1532251222,25.276355,55.309511,FALSE,7/22/2018 9:20:22 AM,FALSE
22.54,Al Barsha South Third,1532251224,25.059802,55.241839,FALSE,7/22/2018 9:20:24 AM,FALSE
23.01,Umm Al Sheif,1532251225,25.132772,55.205208,FALSE,7/22/2018 9:20:25 AM,FALSE
23.09,Al Twar Third,1532251226,25.251822,55.394565,FALSE,7/22/2018 9:20:26 AM,FALSE
26.58,Al Khwaneej First,1532251227,25.232772,55.508101,FALSE,7/22/2018 9:20:27 AM,FALSE
21.12,Al Muteena Second,1532251229,25.269172,55.317069,FALSE,7/22/2018 9:20:29 AM,FALSE
28.69,Trade Centre 1,1532251230,25.219092,55.279105,FALSE,7/22/2018 9:20:30 AM,FALSE
26.06,Wadi Alamardi,1532251232,25.199524,55.480396,FALSE,7/22/2018 9:20:32 AM,FALSE
34.1,Trade Centre 2,1532251234,25.221399,55.285323,FALSE,7/22/2018 9:20:34 AM,FALSE
25.6,Hor Al Anz East,1532251235,25.283091,55.351682,FALSE,7/22/2018 9:20:35 AM,FALSE
24.17,Nadd Al Shiba Fourth,1532251236,25.15082,55.381762,FALSE,7/22/2018 9:20:36 AM,FALSE
24.89,Rigga Al Buteen,1532251237,25.258061,55.323335,FALSE,7/22/2018 9:20:37 AM,FALSE
31.3,Al Warqa'a Fourth,1532251240,25.187459,55.405636,FALSE,7/22/2018 9:20:40 AM,FALSE
31.51,Hor Al Anz East,1532251244,25.283091,55.351682,FALSE,7/22/2018 9:20:44 AM,FALSE
32.86,Nadd Al Shiba Third,1532251246,25.15082,55.381762,FALSE,7/22/2018 9:20:46 AM,FALSE
22.07,Al Sabkha,1532251247,25.271183,55.299835,FALSE,7/22/2018 9:20:47 AM,FALSE
21.11,Hatta,1532251249,24.806169,56.125385,FALSE,7/22/2018 9:20:49 AM,FALSE
29.18,Al Barsha South Second,1532251251,25.076429,55.231445,FALSE,7/22/2018 9:20:51 AM,FALSE
27.42,Al Mamzar,1532251252,25.305823,55.344767,FALSE,7/22/2018 9:20:52 AM,FALSE
22.64,Abu Hail,1532251253,25.285869,55.328174,FALSE,7/22/2018 9:20:53 AM,FALSE
22.35,Rigga Al Buteen,1532251254,25.258061,55.323335,FALSE,7/22/2018 9:20:54 AM,FALSE
21.8,Al Hudaiba,1532251255,25.243197,55.279796,FALSE,7/22/2018 9:20:55 AM,FALSE
25.59,Dubai Investment park First,1532251257,25.004466,55.154918,FALSE,7/22/2018 9:20:57 AM,FALSE
22.17,Trade Centre 1,1532251258,25.219092,55.279105,FALSE,7/22/2018 9:20:58 AM,FALSE
33.26,Al Quoz Industrial Second,1532251260,25.12997,55.212839,FALSE,7/22/2018 9:21:00 AM,FALSE
29.89,Al Twar Second,1532251261,25.262004,55.379346,FALSE,7/22/2018 9:21:01 AM,FALSE
25.27,Al Quoz Industrial First,1532251263,25.134554,55.253169,FALSE,7/22/2018 9:21:03 AM,FALSE
23.77,Palm Jumeira,1532251264,25.112432,55.138978,FALSE,7/22/2018 9:21:04 AM,FALSE
25.18,Al Hamriya Port,1532251266,25.26019,55.304673,FALSE,7/22/2018 9:21:06 AM,FALSE
22.67,Hatta,1532251267,24.806169,56.125385,FALSE,7/22/2018 9:21:07 AM,FALSE
31.22,Wadi Alamardi,1532251270,25.199524,55.480396,FALSE,7/22/2018 9:21:10 AM,FALSE
34.03,Muhaisanah Fourth,1532251272,25.273208,55.397085,FALSE,7/22/2018 9:21:12 AM,FALSE
21.94,Za'abeel First,1532251273,25.223054,55.306055,FALSE,7/22/2018 9:21:13 AM,FALSE
21.16,Nad Shamma,1532251275,25.216889,55.38488,FALSE,7/22/2018 9:21:15 AM,FALSE
22.94,Umm Al Sheif,1532251276,25.132772,55.205208,FALSE,7/22/2018 9:21:16 AM,FALSE
30.78,Al Warqa'a Second,1532251278,25.187459,55.405636,FALSE,7/22/2018 9:21:18 AM,FALSE
27.16,Al Ras,1532251280,25.268781,55.295689,FALSE,7/22/2018 9:21:20 AM,FALSE
21.52,Marsa Dubai,1532251281,25.080542,55.140343,FALSE,7/22/2018 9:21:21 AM,FALSE
24.19,Al Khabisi,1532251282,25.26665,55.333705,FALSE,7/22/2018 9:21:22 AM,FALSE
32.67,Marsa Dubai,1532251288,25.080542,55.140343,FALSE,7/22/2018 9:21:28 AM,FALSE
25.97,Bu Kadra,1532251289,25.178136,55.326792,FALSE,7/22/2018 9:21:29 AM,FALSE
21.12,Al Murar,1532251290,25.276355,55.309511,FALSE,7/22/2018 9:21:30 AM,FALSE
24.46,Al Qusais Industrial Fourth,1532251291,25.293784,55.401484,FALSE,7/22/2018 9:21:31 AM,FALSE
24.34,Al Qusais Second,1532251292,25.261987,55.398717,FALSE,7/22/2018 9:21:32 AM,FALSE
31.12,Wadi Alamardi,1532251296,25.199524,55.480396,FALSE,7/22/2018 9:21:36 AM,FALSE
22.32,Arabian Ranches,1532251297,25.052368,55.26736,FALSE,7/22/2018 9:21:37 AM,FALSE
25.69,Hor Al Anz East,1532251298,25.283091,55.351682,FALSE,7/22/2018 9:21:38 AM,FALSE
32.3,Al Dhagaya,1532251300,25.272483,55.299977,FALSE,7/22/2018 9:21:40 AM,FALSE
32.86,Emirates Hill First,1532251303,25.078254,55.179137,FALSE,7/22/2018 9:21:43 AM,FALSE
23.69,Al Warqa'a Fourth,1532251304,25.187459,55.405636,FALSE,7/22/2018 9:21:44 AM,FALSE
30.72,Jumeira Third,1532251306,25.236823,55.270015,FALSE,7/22/2018 9:21:46 AM,FALSE
30.01,Al Awir Second,1532251309,25.152644,55.532752,FALSE,7/22/2018 9:21:49 AM,FALSE
20.77,Umm Al Sheif,1532251310,25.132772,55.205208,FALSE,7/22/2018 9:21:50 AM,FALSE
31.68,Dubai Investment Park Second,1532251313,24.981958,55.196943,FALSE,7/22/2018 9:21:53 AM,FALSE
33.07,Trade Centre 1,1532251316,25.219092,55.279105,FALSE,7/22/2018 9:21:56 AM,FALSE
26.42,Dubai Investment Park Second,1532251317,24.981958,55.196943,FALSE,7/22/2018 9:21:57 AM,FALSE
32.06,Al Mina,1532251321,25.249207,55.279748,FALSE,7/22/2018 9:22:01 AM,FALSE
22.73,Al Qusais Industrial Third,1532251322,25.298598,55.390414,FALSE,7/22/2018 9:22:02 AM,FALSE
33.06,Al Mankhool,1532251324,25.245967,55.294998,FALSE,7/22/2018 9:22:04 AM,FALSE
28.03,Umm Suqeim Second,1532251326,25.149943,55.206589,FALSE,7/22/2018 9:22:06 AM,FALSE
29.42,Al Warqa'a Third,1532251327,25.196067,55.398499,FALSE,7/22/2018 9:22:07 AM,FALSE
26.06,Jebel Ali Industrial,1532251329,25.001922,55.126548,FALSE,7/22/2018 9:22:09 AM,FALSE
33.41,Al Manara,1532251334,25.141079,55.212112,FALSE,7/22/2018 9:22:14 AM,FALSE
25.5,Al Warqa'a Third,1532251336,25.196067,55.398499,FALSE,7/22/2018 9:22:16 AM,FALSE
32.04,Al Mushrif,1532251338,25.207722,55.452699,FALSE,7/22/2018 9:22:18 AM,FALSE
24.24,Al Barsha Second,1532251340,25.116285,55.203846,FALSE,7/22/2018 9:22:20 AM,FALSE
33.82,Al Mizhar Second,1532251343,25.237858,55.458108,FALSE,7/22/2018 9:22:23 AM,FALSE
28.99,Al Hudaiba,1532251344,25.243197,55.279796,FALSE,7/22/2018 9:22:24 AM,FALSE
22.5,Al Nasr,1532251345,25.239126,55.312967,FALSE,7/22/2018 9:22:25 AM,FALSE
23.17,Al Awir Second,1532251346,25.152644,55.532752,FALSE,7/22/2018 9:22:26 AM,FALSE
28.37,Al Qusais Industrial Fifth,1532251347,25.287117,55.415323,FALSE,7/22/2018 9:22:27 AM,FALSE
30.78,Al Quoz Industrial Second,1532251349,25.12997,55.212839,FALSE,7/22/2018 9:22:29 AM,FALSE
21.11,Arabian Ranches,1532251350,25.052368,55.26736,FALSE,7/22/2018 9:22:30 AM,FALSE
29.17,Al Twar Third,1532251351,25.251822,55.394565,FALSE,7/22/2018 9:22:31 AM,FALSE
29.33,Al Quoz Industrial Third,1532251353,25.127043,55.217635,FALSE,7/22/2018 9:22:33 AM,FALSE
29.91,Al Quoz Industrial Third,1532251356,25.127043,55.217635,FALSE,7/22/2018 9:22:36 AM,FALSE
28.46,Al Sabkha,1532251364,25.271183,55.299835,FALSE,7/22/2018 9:22:44 AM,FALSE
25.81,Mirdif,1532251366,25.219616,55.419475,FALSE,7/22/2018 9:22:46 AM,FALSE
31.17,Al Jafiliya,1532251370,25.23784,55.283942,FALSE,7/22/2018 9:22:50 AM,FALSE
21.8,Arabian Ranches,1532251371,25.052368,55.26736,FALSE,7/22/2018 9:22:51 AM,FALSE
30.97,Al Rigga,1532251376,25.267579,55.312967,FALSE,7/22/2018 9:22:56 AM,FALSE
33.99,Dubai Investment Park Second,1532251378,24.981958,55.196943,FALSE,7/22/2018 9:22:58 AM,FALSE
34.57,Al Warqa'a Fourth,1532251380,25.187459,55.405636,FALSE,7/22/2018 9:23:00 AM,FALSE
28.3,Wadi Alamardi,1532251381,25.199524,55.480396,FALSE,7/22/2018 9:23:01 AM,FALSE
28.73,Al Baraha,1532251382,25.28199,55.318496,FALSE,7/22/2018 9:23:02 AM,FALSE
25.46,Al Quoz Second,1532251384,25.153156,55.246064,FALSE,7/22/2018 9:23:04 AM,FALSE
20.76,Jumeira Third,1532251385,25.236823,55.270015,FALSE,7/22/2018 9:23:05 AM,FALSE
32.65,Muhaisanah Third,1532251388,25.271226,55.404252,FALSE,7/22/2018 9:23:08 AM,FALSE
32.09,Al Warqa'a Third,1532251391,25.196067,55.398499,FALSE,7/22/2018 9:23:11 AM,FALSE
30.51,Al Quoz Industrial Third,1532251393,25.127043,55.217635,FALSE,7/22/2018 9:23:13 AM,FALSE
25.35,Al Ras,1532251394,25.268781,55.295689,FALSE,7/22/2018 9:23:14 AM,FALSE
33.07,Al Murar,1532251397,25.276355,55.309511,FALSE,7/22/2018 9:23:17 AM,FALSE
26.79,Al Manara,1532251398,25.141079,55.212112,FALSE,7/22/2018 9:23:18 AM,FALSE
23.75,Naif,1532251399,25.272752,55.312967,FALSE,7/22/2018 9:23:19 AM,FALSE
23.37,Al Khwaneej Second,1532251400,25.232772,55.508101,FALSE,7/22/2018 9:23:20 AM,FALSE
25.99,Al Buteen,1532251401,25.258061,55.323335,FALSE,7/22/2018 9:23:21 AM,FALSE
29.98,Al Safa First,1532251403,25.167648,55.234137,FALSE,7/22/2018 9:23:23 AM,FALSE
